ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0001411	hyphal tip	1/88	47/4476	0.02127659574468085	1.0822050290135397	0.08022302281486794	0.6086375719868301	0.9535414209510806	0.7595778033180729	C1_01420C_A	1
GO:0099568	cytoplasmic region	1/88	48/4476	0.020833333333333332	1.0596590909090908	0.05884343140230777	0.6164135696533821	0.9535414209510806	0.7595778033180729	C3_07470W_A	1
GO:0099738	cell cortex region	1/88	48/4476	0.020833333333333332	1.0596590909090908	0.05884343140230777	0.6164135696533821	0.9535414209510806	0.7595778033180729	C3_07470W_A	1
GO:0031248	protein acetyltransferase complex	1/88	50/4476	0.02	1.0172727272727273	0.017391809094070242	0.6315101916113708	0.9535414209510806	0.7595778033180729	C2_09880C_A	1
GO:1902493	acetyltransferase complex	1/88	50/4476	0.02	1.0172727272727273	0.017391809094070242	0.6315101916113708	0.9535414209510806	0.7595778033180729	C2_09880C_A	1
GO:0005684	U2-type spliceosomal complex	1/88	51/4476	0.0196078431372549	0.9973262032085561	-0.0027193267495022326	0.638836694805722	0.9535414209510806	0.7595778033180729	C7_03530C_A	1
GO:0010008	endosome membrane	1/88	51/4476	0.0196078431372549	0.9973262032085561	-0.0027193267495022326	0.638836694805722	0.9535414209510806	0.7595778033180729	C1_00750C_A	1
GO:0005938	cell cortex	3/88	169/4476	0.01775147928994083	0.9029047875201722	-0.18220415621857702	0.6527440921712058	0.9535414209510806	0.7595778033180729	C1_01420C_A/C3_07470W_A/C6_01720C_A	3
GO:0005657	replication fork	1/88	53/4476	0.018867924528301886	0.9596912521440824	-0.04180067733222658	0.653060361864652	0.9535414209510806	0.7595778033180729	C4_06020C_A	1
GO:0005783	endoplasmic reticulum	6/88	336/4476	0.017857142857142856	0.9082792207792209	-0.24753792734563254	0.6573129974162393	0.9535414209510806	0.7595778033180729	C1_08590C_A/C2_02860W_A/C2_03870W_A/C2_06940C_A/C5_02970W_A/C6_03270C_A	6
GO:0005758	mitochondrial intermembrane space	1/88	56/4476	0.017857142857142856	0.9082792207792209	-0.0978036720958992	0.6733637157563503	0.9535414209510806	0.7595778033180729	CR_04590C_A	1
GO:0005935	cellular bud neck	2/88	118/4476	0.01694915254237288	0.862095531587057	-0.2149711974781097	0.6806891996365787	0.9535414209510806	0.7595778033180729	C1_01420C_A/C2_05040C_A	2
GO:0000131	incipient cellular bud site	1/88	60/4476	0.016666666666666666	0.8477272727272727	-0.1681464743187329	0.6986181054414302	0.9535414209510806	0.7595778033180729	C1_01420C_A	1
