CGDID	geneID	logFC	logCPM	PValue	FDR	protAlbicans	albGeneName	function	A19ID	GeneName
C1_00480C_A	B9J08_003172	-0.070799906903442	7.365430981543703	0.4642781456154673	0.8932637784352854	C1_00480C_A-T-p1	C1_00480C_A	Putative AAA family ATPase [Source:UniProtKB/TrEMBL;Acc:Q5ABB0]	orf19.6060	GCN20
C1_00480C_A	B9J08_004446	0.03121924338173904	2.9537746187655882	0.9481486742869707	0.9982712101048516	C1_00480C_A-T-p1	C1_00480C_A	Putative AAA family ATPase [Source:UniProtKB/TrEMBL;Acc:Q5ABB0]	orf19.6060	GCN20
C1_00520W_A	B9J08_002172	0.005403939855757471	5.90640158542301	0.9712642142825589	1	C1_00520W_A-T-p1	C1_00520W_A	Phosphoglycerate mutase [Source:UniProtKB/TrEMBL;Acc:Q5ABB4]	orf19.6056	NA
C1_00540C_A	B9J08_003233	-0.12100809163078197	6.580498280631779	0.2870046117213875	0.8009602983784566	C1_00540C_A-T-p1	C1_00540C_A	Protein with a Bul1 domain, binds the ubiquitin ligase Rsp5 and is involved in intracellular trafficking of a general amino acid permease Gap1, repressed in an azole-resistant strain overexpressing MDR1, Spider biofilm induced	orf19.6054	NA
C1_00540C_A	B9J08_003236	-0.07582177235362197	6.798292147027036	0.5277292220537781	0.9184791656775926	C1_00540C_A-T-p1	C1_00540C_A	Protein with a Bul1 domain, binds the ubiquitin ligase Rsp5 and is involved in intracellular trafficking of a general amino acid permease Gap1, repressed in an azole-resistant strain overexpressing MDR1, Spider biofilm induced	orf19.6054	NA
C1_00550W_A	B9J08_003232	-0.08933036114031347	4.39957855892033	0.6396707721262174	0.9586947942024469	C1_00550W_A-T-p1	C1_00550W_A	Gamma-glutamyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC84]	orf19.6053	CIS2
C1_00560W_A	B9J08_003234	-0.18409937248759223	6.737277344698691	0.11368072506658561	0.6358494223850114	C1_00560W_A-T-p1	C1_00560W_A	TPR_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABB8]	orf19.6052	CNS1
C1_00570C_A	B9J08_003235	-0.06385999086604441	5.598699602508153	0.6610099752814633	0.9640515630440942	C1_00570C_A-T-p1	C1_00570C_A	INCENP_ARK-bind domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC90]	orf19.6049	NA
C1_00580W_A	B9J08_003237	-0.12459671049420534	3.980020635334535	0.5063355392141003	0.9093244433860572	C1_00580W_A-T-p1	C1_00580W_A	Protein of unknown function, Spider biofilm induced	orf19.6048	NA
C1_00590W_A	B9J08_003238	-0.06469680625520911	11.030635340664606	0.5295075028413353	0.9184791656775926	C1_00590W_A-T-p1	C1_00590W_A	Elongation factor Tu [Source:UniProtKB/TrEMBL;Acc:Q5ABC3]	orf19.6047	TUF1
C1_00600W_A	B9J08_003239	-0.14033398220769164	4.578063179117912	0.37340225976905583	0.856088249005313	C1_00600W_A-T-p1	C1_00600W_A	Anaphase-promoting complex subunit 1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCA6]	orf19.6046	APC1
C1_00610W_A	B9J08_003240	-0.07466581561660408	7.339464278935229	0.4746707184410887	0.8966897930472021	C1_00610W_A-T-p1	C1_00610W_A	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5ABC5]	orf19.6045	PSD1
C1_00620W_A	B9J08_003241	0.030702480981833955	5.366031423399286	0.8079068259899526	0.9831595077451941	C1_00620W_A-T-p1	C1_00620W_A	CBK1 kinase activator protein MOB2 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABC6]	orf19.6044	MOB2
C1_00640C_A	B9J08_003242	-0.2572290419109429	7.71916665186987	0.07284227039356822	0.5544741152925535	C1_00640C_A-T-p1	C1_00640C_A	DNA-directed RNA polymerase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCA4]	orf19.6041	RPO41
C1_00650C_A	B9J08_003243	0.03118846334058208	6.336676707241068	0.7945984113363845	0.9814750649209443	C1_00650C_A-T-p1	C1_00650C_A	Vacuolar-sorting protein SNF7 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABD0]	orf19.6040	SNF7
C1_00660C_A	B9J08_003244	0.04764099064650109	6.358066652034794	0.6866954646347092	0.9716804559243724	C1_00660C_A-T-p1	C1_00660C_A	t-SNARE coiled-coil homology domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD1]	orf19.6039	NA
C1_00670C_A	B9J08_000988	-0.04438461282146212	4.264765538023951	0.8549926165096028	0.9859618147210756	C1_00670C_A-T-p1	C1_00670C_A	Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD2]	orf19.6038	UGA32
C1_00670C_A	B9J08_002170	-0.12424122286941397	6.252060798506614	0.34812280323385547	0.8455090023012529	C1_00670C_A-T-p1	C1_00670C_A	Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD2]	orf19.6038	UGA32
C1_00680W_A	B9J08_000509	-0.14883011065097423	5.430298845914314	0.185130674417092	0.7228054689689017	C1_00680W_A-T-p1	C1_00680W_A	Metallophos domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD3]	orf19.6037	ASM3
C1_00690W_A	B9J08_003247	0.03900587000091584	6.055396804538652	0.7684885430416799	0.9788681284846196	C1_00690W_A-T-p1	C1_00690W_A	RIC1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB4]	orf19.6036	RIC1
C1_00700W_A	B9J08_003246	0.016859953363327213	8.43225025254079	0.8847571079993327	0.9920802433826499	C1_00700W_A-T-p1	C1_00700W_A	Protein of unknown function, repressed by nitric oxide	orf19.6035	NA
C1_00710C_A	B9J08_003245	-0.059233519130271924	9.27246666557535	0.5815769858108646	0.9371659712947359	C1_00710C_A-T-p1	C1_00710C_A	Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC97]	orf19.6034	TUB2
C1_00730C_A	B9J08_004950	0.13248274377234168	6.273372643854509	0.25745172307643316	0.787170023050762	C1_00730C_A-T-p1	C1_00730C_A	Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCA8]	orf19.6033	CMP1
C1_00740C_A	B9J08_004949	-0.18605027161462298	9.328889036142002	0.09540879008541919	0.5982562353472909	C1_00740C_A-T-p1	C1_00740C_A	Ornithine decarboxylase [Source:UniProtKB/Swiss-Prot;Acc:P78599]	orf19.6032	SPE1
C1_00750C_A	B9J08_002968	0.4268562545646732	5.066355742515273	0.01454535988179368	0.3168983889384632	C1_00750C_A-T-p1	C1_00750C_A	Vacuolar protein sorting-associated protein 27 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABD9]	orf19.6031	VPS27
C1_00750C_A	B9J08_004948	0.2040703054920852	6.045044776872221	0.07888069234178749	0.5579878085320229	C1_00750C_A-T-p1	C1_00750C_A	Vacuolar protein sorting-associated protein 27 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABD9]	orf19.6031	VPS27
C1_00770C_A	B9J08_004947	-0.344657593856036	7.828100386457835	0.043976056438260865	0.4824763450437058	C1_00770C_A-T-p1	C1_00770C_A	Protein ROT1 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABP8]	orf19.6029	ROT1
C1_00780C_A	B9J08_004946	-0.8527348215046602	5.1011810666191435	0.015922342891525536	0.328308124290974	C1_00780C_A-T-p1	C1_00780C_A	Hypha-specific G1 cyclin-related protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABE2]	orf19.6028	HGC1
C1_00790W_A	B9J08_004945	-0.21694174800548302	5.698606551226846	0.09488554233919662	0.5973629033609807	C1_00790W_A-T-p1	C1_00790W_A	Ortholog of C. dubliniensis CD36 : Cd36_00740, C. parapsilosis CDC317 : CPAR2_110170, C. auris B8441 : B9J08_004945 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_133175	orf19.6027	NA
C1_00800C_A	B9J08_004943	-0.25786501123257666	7.299298190089148	0.10805808200502792	0.6242045868506226	C1_00800C_A-T-p1	C1_00800C_A	C-8 sterol isomerase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB9]	orf19.6026	ERG2
C1_00810W_A	B9J08_000678	-0.014291917207053223	5.974390965149108	0.9068689178405143	0.9956643456614817	C1_00810W_A-T-p1	C1_00810W_A	UDP-N-acetylglucosamine transferase subunit ALG13 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABE5]	orf19.6025	NA
C1_00820W_A	B9J08_004942	0.05836529879162626	4.926417630930831	0.7182573431488538	0.9774601333951246	C1_00820W_A-T-p1	C1_00820W_A	PCI domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABE6]	orf19.6024	NA
C1_00830W_A	B9J08_004944	-0.17006541209395806	6.44691599875037	0.2834302609461708	0.8009602983784566	C1_00830W_A-T-p1	C1_00830W_A	Protein with a predicted multidrug transporter domain, Hap43-repressed gene	orf19.6023	NA
C1_00840C_A	B9J08_004940	-0.22415004877583944	5.006021516957586	0.19680930574784453	0.7339663789422524	C1_00840C_A-T-p1	C1_00840C_A	Nrm1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB2]	orf19.6022	NRM1
C1_00860W_A	B9J08_004939	0.6654103442838146	4.371984532650046	0.01106460038931029	0.2972474051325747	C1_00860W_A-T-p1	C1_00860W_A	Autophagy-related protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABQ7]	orf19.6020	NA
C1_00870W_A	B9J08_004938	0.05230616924622351	7.672320414032409	0.6784571797106103	0.9683729391174037	C1_00870W_A-T-p1	C1_00870W_A	Phospholipid:diacylglycerol acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB0]	orf19.6018	LRO1
C1_00870W_A	B9J08_004471	-0.08223148912279002	1.6677484445968909	0.7894003029141172	0.9814165928121457	C1_00870W_A-T-p1	C1_00870W_A	Phospholipid:diacylglycerol acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB0]	orf19.6018	LRO1
C1_00870W_A	B9J08_001284	0.09600053541747897	6.837694911518543	0.5301261159837704	0.9184791656775926	C1_00870W_A-T-p1	C1_00870W_A	Phospholipid:diacylglycerol acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB0]	orf19.6018	LRO1
C1_00880W_A	B9J08_004937	-0.043291139288973525	4.0292088503570165	0.8479643770684341	0.9859618147210756	C1_00880W_A-T-p1	C1_00880W_A	C2H2-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCC7]	orf19.6017	NA
C1_00890W_A	B9J08_003430	0.22038564131376265	4.244121132121042	0.18169343055588671	0.7219033100865313	C1_00890W_A-T-p1	C1_00890W_A	Mitochondrial Rho GTPase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABR2]	orf19.6016	GEM1
C1_00900W_A	B9J08_003429	-0.36839278277893595	6.618539384548038	0.03403227968988119	0.4535660295545846	C1_00900W_A-T-p1	C1_00900W_A	Ribosome biogenesis regulatory protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCC8]	orf19.6014	RRS1
C1_00910W_A	B9J08_003428	-0.0934772132929625	5.470298894202931	0.5658237316135507	0.9333030701359835	C1_00910W_A-T-p1	C1_00910W_A	SWIB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCC6]	orf19.6013	NA
C1_00920W_A	B9J08_003427	-0.017462781928899915	6.009350564596135	0.8909747689982426	0.9935237281634912	C1_00920W_A-T-p1	C1_00920W_A	Ortholog(s) have phosphatidylinositol-4,5-bisphosphate binding, phosphatidylserine binding activity and role in endocytosis, site selection	orf19.6012	NA
C1_00930C_A	B9J08_003426	0.019890083752363355	8.595840125080697	0.8514338861507375	0.9859618147210756	C1_00930C_A-T-p1	C1_00930C_A	HDAC_interact domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCC3]	orf19.6011	SIN3
C1_00940W_A	B9J08_003425	-0.1310164488357213	6.1589033884646405	0.27284178984664764	0.7978007491653201	C1_00940W_A-T-p1	C1_00940W_A	RNA_pol_L_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCD0]	orf19.6010.1	RPB11
C1_00950C_A	B9J08_003424	-0.06816989937704827	6.626022788072093	0.5873741014579289	0.9394368359374404	C1_00950C_A-T-p1	C1_00950C_A	Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL;Acc:Q5ABG0]	orf19.6010	CDC5
C1_00960C_A	B9J08_005356	-0.11837099729753724	6.118597332707832	0.3890664317672108	0.8622020280086328	C1_00960C_A-T-p1	C1_00960C_A	Histone-lysine N-methyltransferase, H3 lysine-4 specific [Source:UniProtKB/Swiss-Prot;Acc:Q5ABG1]	orf19.6009	SET1
C1_00980W_A	B9J08_005352	-0.09769390943434385	7.062382299616186	0.38655303419450354	0.8622020280086328	C1_00980W_A-T-p1	C1_00980W_A	(orf19.6008.4) Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit, mitochondrion localization	orf19.6008.4	NA
C1_00990C_A	B9J08_005353	-0.15931952006037942	7.2116874018968495	0.18853415773111817	0.7253195859071713	C1_00990C_A-T-p1	C1_00990C_A	Pro-apoptotic serine protease NMA111 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCD2]	orf19.3288	NMA111
C1_01000C_A	B9J08_005354	0.20374198391388962	4.193957428325026	0.1433713867668066	0.6758934303577127	C1_01000C_A-T-p1	C1_01000C_A	Origin recognition complex subunit 6 [Source:UniProtKB/TrEMBL;Acc:Q5A945]	orf19.3289	NA
C1_01010W_A	B9J08_005355	-0.08543311593840704	8.105694669180323	0.4059316560507278	0.8726696198743856	C1_01010W_A-T-p1	C1_01010W_A	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCD3]	orf19.3290	NA
C1_01030W_A	B9J08_002973	-0.36449905038057545	5.843638761607725	0.06626625152669263	0.5485016703859806	C1_01030W_A-T-p1	C1_01030W_A	Protein-arginine omega-N methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q5A943]	orf19.3291	HMT1
C1_01030W_A	B9J08_003116	-0.07487054883972935	5.533624833660273	0.5250934560329141	0.9175874923633168	C1_01030W_A-T-p1	C1_01030W_A	Protein-arginine omega-N methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q5A943]	orf19.3291	HMT1
C1_01040W_A	B9J08_002972	0.13132650434149695	6.17552291804897	0.4146442147443609	0.8756774701975923	C1_01040W_A-T-p1	C1_01040W_A	Peptide-methionine (R)-S-oxide reductase [Source:UniProtKB/TrEMBL;Acc:Q5A942]	orf19.3292	NA
C1_01050C_A	B9J08_002971	-0.0034981380833223356	7.997936436590267	0.9738994100953732	1	C1_01050C_A-T-p1	C1_01050C_A	S5A_REDUCTASE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCD8]	orf19.3293	NA
C1_01060W_A	B9J08_002970	0.19772405936089887	9.457738709684463	0.2533583916170967	0.7846707198899315	C1_01060W_A-T-p1	C1_01060W_A	Multiprotein-bridging factor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A940]	orf19.3294	MBF1
C1_01070C_A	B9J08_001180	0.17927349063523806	1.8972161717134999	0.5055668788457343	0.9089022913807541	C1_01070C_A-T-p1	C1_01070C_A	Has domain(s) with predicted role in cell division, chromosome segregation and MIS12/MIND type complex localization	orf19.3295	NA
C1_01070C_A	B9J08_003398	0.02912411746196681	5.118170315626274	0.8258769408744222	0.9851580007270265	C1_01070C_A-T-p1	C1_01070C_A	Has domain(s) with predicted role in cell division, chromosome segregation and MIS12/MIND type complex localization	orf19.3295	NA
C1_01080W_A	B9J08_003399	-0.09748205275549492	4.7568267764599	0.5785974355004785	0.9371659712947359	C1_01080W_A-T-p1	C1_01080W_A	Ortholog of C. dubliniensis CD36 : Cd36_01020, C. parapsilosis CDC317 : CPAR2_110130, C. auris B8441 : B9J08_003399 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_93515	orf19.3296	NA
C1_01090C_A	B9J08_003400	0.020354331498943612	7.632636839727045	0.855236303294726	0.9859618147210756	C1_01090C_A-T-p1	C1_01090C_A	Mitochondrial 37S ribosomal protein RSM27 [Source:UniProtKB/TrEMBL;Acc:Q5A937]	orf19.3297	NA
C1_01100W_A	B9J08_003401	-0.035389644857923334	6.209506503863824	0.8162473257394711	0.9847378996486136	C1_01100W_A-T-p1	C1_01100W_A	EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A936]	orf19.3298	CCH1
C1_01110C_A	B9J08_003402	-0.10177997811370093	7.890121739025031	0.5680285392031381	0.9340949688073263	C1_01110C_A-T-p1	C1_01110C_A	Zinc finger-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A934]	orf19.3300	ZPR1
C1_01130W_A	B9J08_003403	-0.038067060182293416	6.380776005479879	0.7351623067277374	0.9783542070706865	C1_01130W_A-T-p1	C1_01130W_A	Ubiquitin-binding SDF ubiquitin ligase complex subunit [Source:UniProtKB/TrEMBL;Acc:Q5A933]	orf19.3301	NA
C1_01140C_A	B9J08_003291	-0.6927912931146785	5.840469923887535	0.06752799524384812	0.5516642617196709	C1_01140C_A-T-p1	C1_01140C_A	CBM21 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A932]	orf19.3302	NA
C1_01140C_A	B9J08_003404	0.5910798636042301	7.154966059624198	0.0012080832697406057	0.10918378008919132	C1_01140C_A-T-p1	C1_01140C_A	CBM21 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A932]	orf19.3302	NA
C1_01150C_A	B9J08_003405	0.08821525935440018	4.326873078261537	0.7307964259508752	0.9783542070706865	C1_01150C_A-T-p1	C1_01150C_A	tRNA wybutosine-synthesizing protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q5A931]	orf19.3303	NA
C1_01160C_A	B9J08_003406	-0.05321973546030118	5.9418609677240255	0.7846943711410213	0.9802661905013941	C1_01160C_A-T-p1	C1_01160C_A	Exosome non-catalytic core subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCE7]	orf19.3304	NA
C1_01170C_A	B9J08_003407	0.03369749693243271	5.731194723246701	0.818794232278859	0.9849931577021946	C1_01170C_A-T-p1	C1_01170C_A	Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCF5]	orf19.3305	ZCF17
