CGDID	geneID	logFC	logCPM	PValue	FDR	protAlbicans	albGeneName	function	A19ID	GeneName
C1_00060W_A	B9J08_001265	-0.05410817105426403	7.976376358356869	0.6306243155729622	0.9542973880265546	C1_00060W_A-T-p1	C1_00060W_A	Transcriptional repressor TUP1 [Source:UniProtKB/Swiss-Prot;Acc:P0CY34]	orf19.6109	TUP1
C1_00070W_A	B9J08_001266	0.0239324981546576	7.269598061372217	0.8218610785852203	0.9817440598456986	C1_00070W_A-T-p1	C1_00070W_A	Diphosphomevalonate decarboxylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC43]	orf19.6105	MVD
C1_00080C_A	B9J08_001270	-0.17652003998142207	6.426957353666812	0.1639468071713994	0.6860587977510827	C1_00080C_A-T-p1	C1_00080C_A	BZIP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AB69]	orf19.6102	RCA1
C1_00090W_A	B9J08_001269	-0.1379660393868647	5.298190023900008	0.3776926626362269	0.8709013114345909	C1_00090W_A-T-p1	C1_00090W_A	Peroxin/Ferlin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AB70]	orf19.6103	NA
C1_00100C_A	B9J08_001267	-0.16296135107541143	5.849571625474427	0.22824593720329572	0.7568256636826076	C1_00100C_A-T-p1	C1_00100C_A	Cardiolipin synthase [Source:UniProtKB/TrEMBL;Acc:Q5AB72]	orf19.6100	NA
C1_00110W_A	B9J08_001271	-0.1067807596555841	8.459051586822286	0.30966386095529524	0.8267307747546984	C1_00110W_A-T-p1	C1_00110W_A	CCT-theta [Source:UniProtKB/TrEMBL;Acc:Q5AB74]	orf19.6099	CCT8
C1_00120C_A	B9J08_001272	-0.022648564408952902	6.456937844276881	0.8636405211717166	0.9891388745350654	C1_00120C_A-T-p1	C1_00120C_A	N-(5'-phosphoribosyl)anthranilate isomerase [Source:UniProtKB/Swiss-Prot;Acc:P43073]	orf19.6096	TRP1
C1_00130C_A	B9J08_001273	-0.07039388834052387	5.881148843828236	0.5450961181763252	0.934394566088194	C1_00130C_A-T-p1	C1_00130C_A	Vps53_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AB78]	orf19.6094	VPS53
C1_00140W_A	B9J08_001274	-0.170446986602026	7.255142760861614	0.25482989187720306	0.7830967603737398	C1_00140W_A-T-p1	C1_00140W_A	Kel1p [Source:UniProtKB/TrEMBL;Acc:Q5AB80]	orf19.6092	KEL1
C1_00150C_A	B9J08_001275	-0.06773424703431316	7.019337633538922	0.5370247831432353	0.9337933082407969	C1_00150C_A-T-p1	C1_00150C_A	pH-response regulator protein palF/RIM8 [Source:UniProtKB/Swiss-Prot;Acc:Q9UW13]	orf19.6091	RIM8
C1_00160C_A	B9J08_001276	0.10726245688429835	7.4267028821978895	0.5377950622013189	0.9340298133641958	C1_00160C_A-T-p1	C1_00160C_A	Putative nucleolar protein with a predicted role in pre-rRNA processing and ribosome biogenesis, repressed by nitric oxide, required for flow model biofilm formation, Spider biofilm repressed	orf19.6090	NA
C1_00170W_A	B9J08_001277	-0.023925233411195478	7.672835171650773	0.8479389810267737	0.9830819142000692	C1_00170W_A-T-p1	C1_00170W_A	Pyruvate carboxyltransferase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AB86]	orf19.6086	LEU4
C1_00180W_A	B9J08_001278	-0.0988156948294355	11.611450251917146	0.38683441274973224	0.8763645439794757	C1_00180W_A-T-p1	C1_00180W_A	Ribosomal 60S subunit protein L16A [Source:UniProtKB/TrEMBL;Acc:Q5AB87]	orf19.6085	RPL16A
C1_00190C_A	B9J08_004179	0.23901947696582387	3.7364609585866067	0.22925852775026387	0.7572877525275782	C1_00190C_A-T-p1	C1_00190C_A	Protein of unknown function, flow model biofilm induced, Spider biofilm induced	orf19.6084	NA
C1_00210C_A	B9J08_000383	0.15008777916332883	8.498596969166385	0.2024806504534391	0.7296064984256347	C1_00210C_A-T-p1	C1_00210C_A	Ortholog(s) have unfolded protein binding activity, role in protein folding, protein localization to cell surface and integral component of endoplasmic reticulum membrane localization	orf19.6082	NA
C1_00220W_A	B9J08_000384	0.2751621909719807	11.312413190471318	0.06461914047309504	0.48793673331396015	C1_00220W_A-T-p1	C1_00220W_A	pH-responsive protein 2 [Source:UniProtKB/Swiss-Prot;Acc:O13318]	orf19.6081	PHR2
C1_00230C_A	B9J08_000385	-0.1804975772499153	5.713517794419792	0.20872304793919108	0.7368500825677049	C1_00230C_A-T-p1	C1_00230C_A	Bfa1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC67]	orf19.6080	BFA1
C1_00310W_A	B9J08_002588	0.6572946742603241	7.531214773838015	1.1333057377759792e-5	0.002748781553078466	C1_00310W_A-T-p1	C1_00310W_A	Protein PNS1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AB93]	orf19.6077	NA
C1_00320W_A	B9J08_002589	-0.14151680459504887	5.631782935206929	0.25301844262427914	0.7824574377170194	C1_00320W_A-T-p1	C1_00320W_A	Vacuolar protein sorting-associated protein 29 [Source:UniProtKB/TrEMBL;Acc:Q5AB94]	orf19.6076	NA
C1_00330C_A	B9J08_002590	-0.16091623132283614	5.783571948122766	0.17889634464686865	0.6983078832054499	C1_00330C_A-T-p1	C1_00330C_A	NOT2_3_5 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC71]	orf19.6075	NA
C1_00340W_A	B9J08_004153	-0.397715749334789	6.790614999485995	0.015425946019274783	0.26837138107556513	C1_00340W_A-T-p1	C1_00340W_A	Adenylate kinase isoenzyme 6 homolog HBR1 [Source:UniProtKB/Swiss-Prot;Acc:Q8TG40]	orf19.6074	HBR1
C1_00350C_A	B9J08_004152	-0.5195662665662615	6.27068343701631	1.15708300804037e-4	0.01403226120659867	C1_00350C_A-T-p1	C1_00350C_A	Hmx1p [Source:UniProtKB/TrEMBL;Acc:Q5AB97]	orf19.6073	HMX1
C1_00370W_A	B9J08_002175	0.0931205987993578	5.1700619144865225	0.5146656989103089	0.920944389465261	C1_00370W_A-T-p1	C1_00370W_A	(orf19.6072.1) Protein of unknown function	orf19.6072.1	NA
C1_00380C_A	B9J08_002174	0.08163485204833563	7.256845664975577	0.46480727002915817	0.9015672820340197	C1_00380C_A-T-p1	C1_00380C_A	Ortholog(s) have peptide alpha-N-acetyltransferase activity and role in N-terminal peptidyl-methionine acetylation, cytoskeleton organization, mitochondrion inheritance, regulation of actin cytoskeleton organization	orf19.6071	NAA25
C1_00390W_A	B9J08_002173	-0.1946570986621413	4.284374410882801	0.3714639182263119	0.867453596348184	C1_00390W_A-T-p1	C1_00390W_A	Cation_ATPase_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABA1]	orf19.6070	ENA2
C1_00390W_A	B9J08_000969	0.07506213814789672	7.306904022221441	0.5135855923935632	0.9205551632556442	C1_00390W_A-T-p1	C1_00390W_A	Cation_ATPase_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABA1]	orf19.6070	ENA2
C1_00400W_A	B9J08_000654	-0.1487505680654099	8.32202529064859	0.15962713785467372	0.6812118991655356	C1_00400W_A-T-p1	C1_00400W_A	Survival factor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABA2]	orf19.6068	SVF1
C1_00410C_A	B9J08_003167	-0.1513000451325438	7.63682837275366	0.15783284104720927	0.6791903546999264	C1_00410C_A-T-p1	C1_00410C_A	Aldehyde dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC76]	orf19.6066	NA
C1_00420W_A	B9J08_003166	-0.0874892373995821	6.256082390325666	0.4558617496756834	0.8990570255700662	C1_00420W_A-T-p1	C1_00420W_A	RNA polymerase II holoenzyme/mediator subunit, regulated by Mig1, Tup1, amphotericin B, caspofungin repressed, protein present in exponential and stationary growth phase yeast, Hap43-repressed, Spider biofilm repressed	orf19.6065	NA
C1_00430W_A	B9J08_003165	0.10157513032657713	5.52226659107645	0.42900214732799624	0.8926378460322127	C1_00430W_A-T-p1	C1_00430W_A	Autophagy-related protein 18 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABA6]	orf19.6064	NA
C1_00440W_A	B9J08_003168	0.09709609546243661	7.221863154055755	0.45254028912211597	0.8986806783608525	C1_00440W_A-T-p1	C1_00440W_A	Ubiquitin carboxyl-terminal hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC77]	orf19.6063	UBP6
C1_00450C_A	B9J08_003169	0.02550299401940627	8.05147879044709	0.8118094177343631	0.9805178226333999	C1_00450C_A-T-p1	C1_00450C_A	(orf19.6062.3) Mitochondrial protein, component of the mitochondrial inner membrane organizing system , role in maintenance of crista junctions and inner membrane architecture, Spider biofilm repressed	orf19.6062.3	NA
C1_00460W_A	B9J08_003170	-0.06961537948851476	7.609810963527505	0.5041203083093954	0.9186263060580029	C1_00460W_A-T-p1	C1_00460W_A	Putative TIM23 translocase complex subunit, membrane-localized, Hap43-repressed	orf19.6062	NA
C1_00470C_A	B9J08_003171	-0.08141283695767582	7.038408100962041	0.4376572126106164	0.8926378460322127	C1_00470C_A-T-p1	C1_00470C_A	Lactamase_B domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABA9]	orf19.6061	NA
C1_00480C_A	B9J08_003172	-0.13858214389515788	7.365430981543703	0.15187825998901727	0.6717178156692006	C1_00480C_A-T-p1	C1_00480C_A	Putative AAA family ATPase [Source:UniProtKB/TrEMBL;Acc:Q5ABB0]	orf19.6060	GCN20
C1_00480C_A	B9J08_004446	1.2690176594642784	2.9537746187655882	3.937493878779967e-4	0.030449952662565075	C1_00480C_A-T-p1	C1_00480C_A	Putative AAA family ATPase [Source:UniProtKB/TrEMBL;Acc:Q5ABB0]	orf19.6060	GCN20
C1_00520W_A	B9J08_002172	-0.040680243953784445	5.90640158542301	0.7514733287185295	0.9718984551359193	C1_00520W_A-T-p1	C1_00520W_A	Phosphoglycerate mutase [Source:UniProtKB/TrEMBL;Acc:Q5ABB4]	orf19.6056	NA
C1_00540C_A	B9J08_003233	-0.11449275613988194	6.580498280631779	0.3143762123591219	0.827656990374131	C1_00540C_A-T-p1	C1_00540C_A	Protein with a Bul1 domain, binds the ubiquitin ligase Rsp5 and is involved in intracellular trafficking of a general amino acid permease Gap1, repressed in an azole-resistant strain overexpressing MDR1, Spider biofilm induced	orf19.6054	NA
C1_00540C_A	B9J08_003236	-0.4393017352005132	6.798292147027036	2.304496718624721e-4	0.022357808164693658	C1_00540C_A-T-p1	C1_00540C_A	Protein with a Bul1 domain, binds the ubiquitin ligase Rsp5 and is involved in intracellular trafficking of a general amino acid permease Gap1, repressed in an azole-resistant strain overexpressing MDR1, Spider biofilm induced	orf19.6054	NA
C1_00550W_A	B9J08_003232	0.6197567106276128	4.39957855892033	0.001188576720416089	0.05925984772523524	C1_00550W_A-T-p1	C1_00550W_A	Gamma-glutamyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC84]	orf19.6053	CIS2
C1_00560W_A	B9J08_003234	-0.1563770315599884	6.737277344698691	0.17799775759459366	0.6973539166848397	C1_00560W_A-T-p1	C1_00560W_A	TPR_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABB8]	orf19.6052	CNS1
C1_00570C_A	B9J08_003235	-0.24763615261802657	5.598699602508153	0.08906987419430845	0.5670193077369339	C1_00570C_A-T-p1	C1_00570C_A	INCENP_ARK-bind domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC90]	orf19.6049	NA
C1_00580W_A	B9J08_003237	0.19448515688748758	3.980020635334535	0.3086970250879849	0.8254107993538591	C1_00580W_A-T-p1	C1_00580W_A	Protein of unknown function, Spider biofilm induced	orf19.6048	NA
C1_00590W_A	B9J08_003238	-0.08567064176905481	11.030635340664606	0.40504205328696136	0.8868340585203918	C1_00590W_A-T-p1	C1_00590W_A	Elongation factor Tu [Source:UniProtKB/TrEMBL;Acc:Q5ABC3]	orf19.6047	TUF1
C1_00600W_A	B9J08_003239	-0.3204400511638064	4.578063179117912	0.04227184770488893	0.4035108754083852	C1_00600W_A-T-p1	C1_00600W_A	Anaphase-promoting complex subunit 1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCA6]	orf19.6046	APC1
C1_00610W_A	B9J08_003240	-0.13923388947379506	7.339464278935229	0.18212614190143422	0.7001621708833234	C1_00610W_A-T-p1	C1_00610W_A	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5ABC5]	orf19.6045	PSD1
C1_00620W_A	B9J08_003241	0.0479912454586144	5.366031423399286	0.7058697085200798	0.9650443279730541	C1_00620W_A-T-p1	C1_00620W_A	CBK1 kinase activator protein MOB2 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABC6]	orf19.6044	MOB2
C1_00640C_A	B9J08_003242	-0.07934607843103376	7.71916665186987	0.5797262551730502	0.9397614160363693	C1_00640C_A-T-p1	C1_00640C_A	DNA-directed RNA polymerase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCA4]	orf19.6041	RPO41
C1_00650C_A	B9J08_003243	0.16102483800282374	6.336676707241068	0.16954361537303989	0.6869284218910712	C1_00650C_A-T-p1	C1_00650C_A	Vacuolar-sorting protein SNF7 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABD0]	orf19.6040	SNF7
C1_00660C_A	B9J08_003244	-0.07855773818010033	6.358066652034794	0.5118666670855565	0.9197535913743361	C1_00660C_A-T-p1	C1_00660C_A	t-SNARE coiled-coil homology domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD1]	orf19.6039	NA
C1_00670C_A	B9J08_000988	0.2726917645540866	4.264765538023951	0.23777612215824287	0.7670939466967255	C1_00670C_A-T-p1	C1_00670C_A	Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD2]	orf19.6038	UGA32
C1_00670C_A	B9J08_002170	0.09676494497812048	6.252060798506614	0.4640653028710855	0.9015672820340197	C1_00670C_A-T-p1	C1_00670C_A	Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD2]	orf19.6038	UGA32
C1_00680W_A	B9J08_000509	0.07867197980771853	5.430298845914314	0.49118359562896086	0.9128641022924295	C1_00680W_A-T-p1	C1_00680W_A	Metallophos domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD3]	orf19.6037	ASM3
C1_00690W_A	B9J08_003247	-0.236574513208349	6.055396804538652	0.06965666980064612	0.5029607443250984	C1_00690W_A-T-p1	C1_00690W_A	RIC1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB4]	orf19.6036	RIC1
C1_00700W_A	B9J08_003246	0.006769396333260226	8.43225025254079	0.9546965809839749	1	C1_00700W_A-T-p1	C1_00700W_A	Protein of unknown function, repressed by nitric oxide	orf19.6035	NA
C1_00710C_A	B9J08_003245	-0.02366735313514316	9.27246666557535	0.826443913710203	0.9818193415247979	C1_00710C_A-T-p1	C1_00710C_A	Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC97]	orf19.6034	TUB2
C1_00730C_A	B9J08_004950	0.2850966653150672	6.273372643854509	0.014407323881161171	0.26086789901799856	C1_00730C_A-T-p1	C1_00730C_A	Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCA8]	orf19.6033	CMP1
C1_00740C_A	B9J08_004949	0.0798994866382383	9.328889036142002	0.47424541963619127	0.907015612608859	C1_00740C_A-T-p1	C1_00740C_A	Ornithine decarboxylase [Source:UniProtKB/Swiss-Prot;Acc:P78599]	orf19.6032	SPE1
C1_00750C_A	B9J08_002968	-0.19398041120945314	5.066355742515273	0.26205164085741184	0.7931816640458393	C1_00750C_A-T-p1	C1_00750C_A	Vacuolar protein sorting-associated protein 27 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABD9]	orf19.6031	VPS27
C1_00750C_A	B9J08_004948	0.2146840442898169	6.045044776872221	0.06283429938116147	0.48062232690298345	C1_00750C_A-T-p1	C1_00750C_A	Vacuolar protein sorting-associated protein 27 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABD9]	orf19.6031	VPS27
C1_00770C_A	B9J08_004947	0.29405434560665794	7.828100386457835	0.08621627212406577	0.5600899240965468	C1_00770C_A-T-p1	C1_00770C_A	Protein ROT1 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABP8]	orf19.6029	ROT1
C1_00780C_A	B9J08_004946	-0.4752340440194765	5.1011810666191435	0.18094470943094176	0.6988903111512131	C1_00780C_A-T-p1	C1_00780C_A	Hypha-specific G1 cyclin-related protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABE2]	orf19.6028	HGC1
C1_00790W_A	B9J08_004945	-0.3658117006817718	5.698606551226846	0.005016185659001921	0.14005572982434455	C1_00790W_A-T-p1	C1_00790W_A	Ortholog of C. dubliniensis CD36 : Cd36_00740, C. parapsilosis CDC317 : CPAR2_110170, C. auris B8441 : B9J08_004945 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_133175	orf19.6027	NA
C1_00800C_A	B9J08_004943	-0.02290984512364981	7.299298190089148	0.88886664050831	0.9927273611254528	C1_00800C_A-T-p1	C1_00800C_A	C-8 sterol isomerase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB9]	orf19.6026	ERG2
C1_00810W_A	B9J08_000678	-0.1103468700561652	5.974390965149108	0.37681428660361654	0.8700432500401151	C1_00810W_A-T-p1	C1_00810W_A	UDP-N-acetylglucosamine transferase subunit ALG13 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABE5]	orf19.6025	NA
C1_00820W_A	B9J08_004942	-0.011451914799040983	4.926417630930831	0.9481872755970174	1	C1_00820W_A-T-p1	C1_00820W_A	PCI domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABE6]	orf19.6024	NA
C1_00830W_A	B9J08_004944	-0.26174146430285106	6.44691599875037	0.1005237647309058	0.5907431812820632	C1_00830W_A-T-p1	C1_00830W_A	Protein with a predicted multidrug transporter domain, Hap43-repressed gene	orf19.6023	NA
C1_00840C_A	B9J08_004940	-1.9978888092847847e-4	5.006021516957586	0.9999675205698333	1	C1_00840C_A-T-p1	C1_00840C_A	Nrm1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB2]	orf19.6022	NRM1
C1_00860W_A	B9J08_004939	0.11512403604305911	4.371984532650046	0.6612213080116024	0.9591991386730053	C1_00860W_A-T-p1	C1_00860W_A	Autophagy-related protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABQ7]	orf19.6020	NA
C1_00870W_A	B9J08_004938	0.17116988161031824	7.672320414032409	0.1733293314345054	0.692279425549791	C1_00870W_A-T-p1	C1_00870W_A	Phospholipid:diacylglycerol acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB0]	orf19.6018	LRO1
C1_00870W_A	B9J08_004471	0.022529332716636555	1.6677484445968909	1	1	C1_00870W_A-T-p1	C1_00870W_A	Phospholipid:diacylglycerol acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB0]	orf19.6018	LRO1
C1_00870W_A	B9J08_001284	0.27733969939421566	6.837694911518543	0.06961180617544574	0.5029607443250984	C1_00870W_A-T-p1	C1_00870W_A	Phospholipid:diacylglycerol acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCB0]	orf19.6018	LRO1
C1_00880W_A	B9J08_004937	0.440053317952797	4.0292088503570165	0.049766128218577455	0.433514931141836	C1_00880W_A-T-p1	C1_00880W_A	C2H2-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCC7]	orf19.6017	NA
C1_00890W_A	B9J08_003430	-0.07692357759778803	4.244121132121042	0.6423198051389023	0.9556014208684622	C1_00890W_A-T-p1	C1_00890W_A	Mitochondrial Rho GTPase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5ABR2]	orf19.6016	GEM1
C1_00900W_A	B9J08_003429	-0.06215568051882948	6.618539384548038	0.7200725952533094	0.9668614414372568	C1_00900W_A-T-p1	C1_00900W_A	Ribosome biogenesis regulatory protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCC8]	orf19.6014	RRS1
C1_00910W_A	B9J08_003428	-0.09054137805580079	5.470298894202931	0.5866000811390586	0.9432437782584779	C1_00910W_A-T-p1	C1_00910W_A	SWIB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCC6]	orf19.6013	NA
C1_00920W_A	B9J08_003427	0.0162465364125382	6.009350564596135	0.8995730997688891	0.9937649148584488	C1_00920W_A-T-p1	C1_00920W_A	Ortholog(s) have phosphatidylinositol-4,5-bisphosphate binding, phosphatidylserine binding activity and role in endocytosis, site selection	orf19.6012	NA
C1_00930C_A	B9J08_003426	-0.109528917669257	8.595840125080697	0.3007170958157671	0.8219660992754075	C1_00930C_A-T-p1	C1_00930C_A	HDAC_interact domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCC3]	orf19.6011	SIN3
C1_00940W_A	B9J08_003425	0.06493713404776871	6.1589033884646405	0.5940557835881606	0.9455160970299484	C1_00940W_A-T-p1	C1_00940W_A	RNA_pol_L_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCD0]	orf19.6010.1	RPB11
C1_00950C_A	B9J08_003424	-0.057366539761920576	6.626022788072093	0.650486400121108	0.9556705481955485	C1_00950C_A-T-p1	C1_00950C_A	Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL;Acc:Q5ABG0]	orf19.6010	CDC5
C1_00960C_A	B9J08_005356	0.038816387411424735	6.118597332707832	0.7744757551238872	0.9730203293130926	C1_00960C_A-T-p1	C1_00960C_A	Histone-lysine N-methyltransferase, H3 lysine-4 specific [Source:UniProtKB/Swiss-Prot;Acc:Q5ABG1]	orf19.6009	SET1
C1_00980W_A	B9J08_005352	-0.07996191417622044	7.062382299616186	0.4783033488750224	0.9080258326803121	C1_00980W_A-T-p1	C1_00980W_A	(orf19.6008.4) Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit, mitochondrion localization	orf19.6008.4	NA
C1_00990C_A	B9J08_005353	-0.14685744802294354	7.2116874018968495	0.22402204343601304	0.7550333211999225	C1_00990C_A-T-p1	C1_00990C_A	Pro-apoptotic serine protease NMA111 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCD2]	orf19.3288	NMA111
C1_01000C_A	B9J08_005354	0.11485914906171123	4.193957428325026	0.4238651753486283	0.8926378460322127	C1_01000C_A-T-p1	C1_01000C_A	Origin recognition complex subunit 6 [Source:UniProtKB/TrEMBL;Acc:Q5A945]	orf19.3289	NA
C1_01010W_A	B9J08_005355	-0.05748139108850501	8.105694669180323	0.5769513298840391	0.9391685825108665	C1_01010W_A-T-p1	C1_01010W_A	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCD3]	orf19.3290	NA
C1_01030W_A	B9J08_002973	0.289265924702208	5.843638761607725	0.14822733452763037	0.6674766711824571	C1_01030W_A-T-p1	C1_01030W_A	Protein-arginine omega-N methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q5A943]	orf19.3291	HMT1
C1_01030W_A	B9J08_003116	0.27311049546282795	5.533624833660273	0.022196575668432788	0.30275585096412233	C1_01030W_A-T-p1	C1_01030W_A	Protein-arginine omega-N methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q5A943]	orf19.3291	HMT1
C1_01040W_A	B9J08_002972	0.12118832430688947	6.17552291804897	0.4518036638746258	0.8986806783608525	C1_01040W_A-T-p1	C1_01040W_A	Peptide-methionine (R)-S-oxide reductase [Source:UniProtKB/TrEMBL;Acc:Q5A942]	orf19.3292	NA
C1_01050C_A	B9J08_002971	0.04494272838305953	7.997936436590267	0.666706031409538	0.9595745401340245	C1_01050C_A-T-p1	C1_01050C_A	S5A_REDUCTASE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCD8]	orf19.3293	NA
C1_01060W_A	B9J08_002970	-0.4202267545804315	9.457738709684463	0.015274819642266835	0.26837138107556513	C1_01060W_A-T-p1	C1_01060W_A	Multiprotein-bridging factor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A940]	orf19.3294	MBF1
C1_01070C_A	B9J08_001180	0.3270911598658478	1.8972161717134999	0.19435427904885083	0.7181955907234543	C1_01070C_A-T-p1	C1_01070C_A	Has domain(s) with predicted role in cell division, chromosome segregation and MIS12/MIND type complex localization	orf19.3295	NA
C1_01070C_A	B9J08_003398	0.2450293619777093	5.118170315626274	0.06234864287005261	0.48062232690298345	C1_01070C_A-T-p1	C1_01070C_A	Has domain(s) with predicted role in cell division, chromosome segregation and MIS12/MIND type complex localization	orf19.3295	NA
C1_01080W_A	B9J08_003399	0.16885509655431397	4.7568267764599	0.34143176943804593	0.8509481185060314	C1_01080W_A-T-p1	C1_01080W_A	Ortholog of C. dubliniensis CD36 : Cd36_01020, C. parapsilosis CDC317 : CPAR2_110130, C. auris B8441 : B9J08_003399 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_93515	orf19.3296	NA
C1_01090C_A	B9J08_003400	-0.11319164132736527	7.632636839727045	0.30434632639918874	0.8228669103429909	C1_01090C_A-T-p1	C1_01090C_A	Mitochondrial 37S ribosomal protein RSM27 [Source:UniProtKB/TrEMBL;Acc:Q5A937]	orf19.3297	NA
C1_01100W_A	B9J08_003401	0.5341026842608685	6.209506503863824	4.292718475385648e-4	0.03188924932783371	C1_01100W_A-T-p1	C1_01100W_A	EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A936]	orf19.3298	CCH1
C1_01110C_A	B9J08_003402	0.0017227661717233356	7.890121739025031	0.9937886848413345	1	C1_01110C_A-T-p1	C1_01110C_A	Zinc finger-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A934]	orf19.3300	ZPR1
C1_01130W_A	B9J08_003403	-0.0688159373540906	6.380776005479879	0.5381849001686162	0.9340298133641958	C1_01130W_A-T-p1	C1_01130W_A	Ubiquitin-binding SDF ubiquitin ligase complex subunit [Source:UniProtKB/TrEMBL;Acc:Q5A933]	orf19.3301	NA
C1_01140C_A	B9J08_003291	0.036718531585900695	5.840469923887535	0.9231294847858722	0.9998216528332731	C1_01140C_A-T-p1	C1_01140C_A	CBM21 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A932]	orf19.3302	NA
C1_01140C_A	B9J08_003404	-0.3138011917577996	7.154966059624198	0.0844791510477712	0.5531052147127695	C1_01140C_A-T-p1	C1_01140C_A	CBM21 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A932]	orf19.3302	NA
C1_01150C_A	B9J08_003405	0.12345903415803446	4.326873078261537	0.6235080557865283	0.9530854102834375	C1_01150C_A-T-p1	C1_01150C_A	tRNA wybutosine-synthesizing protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q5A931]	orf19.3303	NA
C1_01160C_A	B9J08_003406	0.17100290534200327	5.9418609677240255	0.37331271244621517	0.8674757420080397	C1_01160C_A-T-p1	C1_01160C_A	Exosome non-catalytic core subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCE7]	orf19.3304	NA
C1_01170C_A	B9J08_003407	-0.24544749955334705	5.731194723246701	0.08705869044178145	0.5615389908740266	C1_01170C_A-T-p1	C1_01170C_A	Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCF5]	orf19.3305	ZCF17
